text,text_pair,label
['How many Qianhu offices were there?'],"['According to the official Twenty-Four Histories, the History of Ming compiled in 1739 by the subsequent Qing dynasty (1644–1912), the Ming dynasty established the ""É-Lì-Sī Army-Civilian Marshal Office"" (Chinese: 俄力思軍民元帥府) in western Tibet and installed the ""Ü-Tsang Itinerant High Commandery"" and ""Amdo-Kham Itinerant High Commandery"" to administer Kham.']",[0]
['How many mammals were known to exist up to 2006?'],"['According to Mammal Species of the World, 5,416 species were known in 2006.']",[1]
['What type of spirit does the Youth Olympic Games hope to spread?'],['The YOG aims to spread the Olympic spirit and encourage sports participation.'],[1]
['What two empires did Armenia belong to in the beginning of the 5th century?'],"['In between the late 3rd century to early years of the 4th century, the state became the first Christian nation.']",[0]
['What was named after the slave port of Calabar?'],"[""Baptists were likewise active in promoting the education of former slaves; for example, Jamaica's Calabar High School, named after the slave port of Calabar, was formed by Baptist missionaries.""]",[1]
['When were plans for Twilight Princess HD revealed?'],"['The game will be released in North America and Europe on March 4, 2016; in Australia on March 5, 2016; and in Japan on March 10, 2016.']",[0]
['Who created the circumlunar program called Zond?'],['Chelomey gained favor with Khruschev by employing members of his family.'],[0]
['How many cheetahs remain in the Northwest Africa area?'],"['However, it is currently extinct in the wild of Egypt and Libya.']",[0]
['When was UNFPA moved to being under the authority of the United Nations General Assembly?'],['In 1971 it was placed under the authority of the United Nations General Assembly.'],[1]
['What was the record the Cubs finished with during the 2015 season?'],"['On November 2, 2014, the Cubs announced that Joe Maddon had signed a five-year contract to be the 54th manager in team history.']",[0]
"[""How big is Valencia's historic centre?""]","['The city is situated on the banks of the Turia, on the east coast of the Iberian Peninsula, fronting the Gulf of Valencia on the Mediterranean Sea.']",[0]
['At least how many tesserae are used in the the Monreale mosaics?'],['The iconography of the mosaics in the presbytery is similar to Cefalu while the pictures in the nave are almost the same as the narrative scenes in the Cappella Palatina.'],[0]
['Who did Richard II of England marry?'],"['The teachings of the Czech priest Jan Hus were based on those of John Wycliffe, yet his followers, the Hussites, were to have a much greater political impact than the Lollards.']",[0]
['What competition did Barcelona win in 1966?'],"['Barcelona restored some pride by beating Real Madrid 1–0 in the 1968 Copa del Generalísimo final at the Bernabéu in front of Franco, with coach Salvador Artigas, a former republican pilot in the civil war.']",[0]
"['Who wrote ""The Natural History of Selborne""?']","['Even the ""highly observant"" Gilbert White, in his posthumously published 1789']",[1]
['What does the USAF slogan Uno Ab Alto mean?'],"['The United States Air Force has had numerous recruiting slogans including ""No One Comes Close"" and Uno Ab Alto (""One From On High"").']",[1]
['How many different countries developed radar starting in the 1930s?'],"['Furthermore, in Britain the volunteer Observer Corps formed in 1925 provided a network of observation posts to report hostile aircraft flying over Britain.']",[0]
"[""Who wrote the 'Interstellar' script?""]","['The screenwriter suggested the addition of a ""time element"" to the treatment\'s basic idea, which was welcomed by Obst and Thorne.']",[0]
['What year was RJ Reynolds Tobacco Company founded?'],"['RJR is an indirect wholly owned subsidiary of Reynolds American Inc., which in turn is 42% owned by British American Tobacco.']",[0]
['What kind of style does the Neapolitan mandolin have?'],"['The Neapolitan style has an almond-shaped body resembling a bowl, constructed from curved strips of wood.']",[1]
['What area of Houston hosts performing arts?'],['Facilities in the Theater District include the Jones Hall—home of the Houston Symphony Orchestra and Society for the Performing Arts—and the Hobby Center for the Performing Arts.'],[0]
['What style of religious dedication was not uncommon for outer border areas?'],['Military settlement within the empire and at its borders broadened the context of Romanitas.'],[0]
['What shiny other name is this time also called ?'],['It is so named because it set the standards by which Greek civilization would be judged in later eras.'],[0]
['What were the eggs called that the Digimon were hatched from?'],"['Digimon hatch from types of eggs which are called Digi-Eggs (デジタマ, Dejitama?).']",[1]
['When was the Dungan Revolt?'],['The Taiping Rebellion (1850–64) and Dungan Revolt (1862–77) in Central Asia led to the deaths of some 20 million people.'],[1]
"['What was the original name of Kanye\'s album ""SWISH""?']","['The publication added that ""he\'s letting his music speak for and prove itself.""']",[0]
['Who do these laws prohibit from banning the installation of antennas?'],"[""These new laws prohibit home owners' associations and city government from banning the installation of antennas.""]",[1]
['What year did the tradition of Laulupidu start?'],"['In addition, Youth Song Festivals are also held every four or five years, the last of them in 2011, and the next is scheduled for 2017.']",[0]
['Which generation of PowerBooks introduced trackpads?'],"['The second generation of PowerBooks, the 68040-equipped 500 series, introduced trackpads, integrated stereo speakers, and built-in Ethernet to the laptop form factor in 1994.']",[1]
['For how long was he exiled this time?'],"['This time however, Athanasius simply left for the outskirts of Alexandria, where he stayed for only a few months before the local authorities convinced Valens to retract his order of exile.']",[1]
['What often inconspicuous part of a laptop computer allows for internet usage?'],['Radio waves are electromagnetic waves which carry signals through the air (or through space) at the speed of light with almost no transmission loss.'],[0]
['What is the most common vault in elite level gymnastics?'],"['A round-off entry vault, called a Yurchenko, is the most common vault in elite level gymnastics.']",[0]
['Who recoomends immunizations?'],"['Immunization; however, is recommended by the World Health Organization.']",[1]
['Why did samurai avoid divorcing for reasons of dislike?'],"['A woman could also arrange a divorce, although it would generally take the form of the samurai divorcing her.']",[0]
