text,text_pair,label
['Where is the highest point of the Rhine basin?'],"['The Rhine emerges from Lake Constance, flows generally westward, as the Hochrhein, passes the Rhine Falls, and is joined by its major tributary, the river Aare.']",[0]
['What type of musical instruments did the Yuan bring to China?'],['Western musical instruments were introduced to enrich Chinese performing arts.'],[1]
"[""Who was Tesla's secretary?""]","['His loyal secretary, Dorothy Skerrit, wrote: ""his genial smile and nobility of bearing always denoted the gentlemanly characteristics that were so ingrained in his soul.""']",[1]
['What device is used to treat various conditions such as carbon monoxide poisoning?'],"[""Carbon monoxide poisoning, gas gangrene, and decompression sickness (the 'bends') are sometimes treated using these devices.""]",[0]
['What kind of diseases do drugs target apicoplasts for?'],"['The most important apicoplast function is isopentenyl pyrophosphate synthesis—in fact, apicomplexans die when something interferes with this apicoplast function, and when apicomplexans are grown in an isopentenyl pyrophosphate-rich medium, they dump the organelle.']",[0]
['Where will the 2009 International Arts Fair be held?'],['The 2009 event will be in the Norman Foster designed Sage Gateshead Music and Arts Centre in September.'],[1]
['How many people died in the outbreak of 1471?'],"['By the end of 1350, the Black Death subsided, but it never really died out in England.']",[0]
['Who was Philip I?'],"['In October 1529, Philip I, Landgrave of Hesse, convoked an assembly of German and Swiss theologians at the Marburg Colloquy, to establish doctrinal unity in the emerging Protestant states.']",[1]
['What local radio station is broadcast by the Corporation from the Pink Palace?'],['It is from here that the Corporation broadcasts the Look North television regional news programme and local radio station BBC Radio Newcastle.'],[1]
"[""In what year was the Alan Turing's definitional model of a computing device received?""]","['Before the actual research explicitly devoted to the complexity of algorithmic problems started off, numerous foundations were laid out by various researchers.']",[0]
['Where was the Manned Spacecraft Center located?'],"['So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC).']",[0]
['What troops attacked Fort William Henry in early 1757?'],['French irregular forces (Canadian scouts and Indians) harassed Fort William Henry throughout the first half of 1757.'],[1]
['How did Vaudreuil react when Johnson was seen as larger threat?'],"[""He had primarily been concerned about the extended supply line to the forts on the Ohio, and had sent Baron Dieskau to lead the defenses at Frontenac against Shirley's expected attack.""]",[0]
"[""Who were two of Kublai's Chinese advisers?""]","['At various times another central government institution called the Department of State Affairs (Shangshu Sheng) that mainly dealt with finance was established (such as during the reign of Külüg Khan or Emperor Wuzong), but was usually abandoned shortly afterwards.']",[0]
['When did Luther travel to Mansfeld twice?'],"[""Luther's final journey, to Mansfeld, was taken because of his concern for his siblings' families continuing in their father Hans Luther's copper mining trade.""]",[0]
['When did Kublai attack Xiangyang?'],['He renewed a massive drive against the Song dynasty to the south.'],[0]
"[""What's the name of where the Rhine branches off near Dordrecht?""]","['The Oude Maas branches off, near Dordrecht, farther down rejoining the Nieuwe Maas to form Het Scheur.']",[1]
['What is the central business district of San Diego?'],"['Downtown San Diego is the central business district of San Diego, though the city is filled with business districts.']",[1]
['What did mlolongo system lead to?'],"['The election held in 1988 saw the advent of the mlolongo (queuing) system, where voters were supposed to line up behind their favoured candidates instead of a secret ballot.']",[0]
['What kind of techniques were used to create the theme?'],"['New techniques were invented to allow mixing of the music, as this was before the era of multitrack tape machines.']",[0]
['For what nation did Ribault initially claim what is now Jacksonville?'],['The location of Fort Caroline is subject to debate but a reconstruction of the fort was established on the St. Johns River in 1964.'],[0]
['How many sacks did Derek Wolfe register?'],['each had 5½ sacks.'],[1]
['What is an etioplast?'],"['An etioplast is a plastid that lacks chlorophyll, and has inner membrane invaginations that form a lattice of tubes in their stroma, called a prolamellar body.']",[1]
['Which region is represented the most in the textiles collection?'],"['The collections are well represented in these areas: early silks from the Near East, lace, European tapestries and English medieval church embroidery.']",[0]
['What was added to the the church of St. Andrew in 1726?'],"['The present building was begun in the 12th Century and the last addition to it, apart from the vestries, was the main porch in 1726.']",[1]
['When was the great plague of London?'],"['The most general outbreaks in Tudor and Stuart England seem to have begun in 1498, 1535, 1543, 1563, 1589, 1603, 1625, and 1636, and ended with the Great Plague of London in 1665.']",[1]
['What test is especially useful for numbers of the form 2p - 1?'],['The Lucas–Lehmer test is particularly fast for numbers of this form.'],[1]
"[""What was the English title of Polo's book?""]","['The account of his travels, Il milione (or, The Million, known in English as the Travels of Marco Polo), appeared about the year 1299.']",[1]
['What is the English translation of tawhid?'],"['Maududi also believed that Muslim society could not be Islamic without Sharia, and Islam required the establishment of an Islamic state.']",[0]
"[""Who was the announcer for Westwood One's Super Bowl 50 coverage?""]",['Jim Gray will anchor the pre-game and halftime coverage.'],[0]
['Who won the Ekstraklasa Championship in 2000?'],"['Their local rivals, Polonia Warsaw, have significantly fewer supporters, yet they managed to win Ekstraklasa Championship in 2000.']",[1]
"['In 2013-14, NBC finished in first place in the 18-49 demographic for the first time since when?']",['ABC itself would finish the season in third place as Fox crashed to fourth in both demographics.'],[0]
